ddate,returnid,shipmentid,transactionid
5/16/2014,1488,,
9/9/2015,1458,,
11/7/2016,1246,,
5/27/2014,1195,,
8/8/2015,1116,,
2/12/2016,1764,,
1/17/2015,1801,,
9/17/2016,1730,,
9/30/2015,1680,,
8/7/2016,1499,,
7/21/2015,1792,,
12/10/2015,1102,,
11/22/2014,1514,,
3/2/2015,1204,,
6/23/2016,1784,,
9/1/2016,1702,,
10/20/2016,1887,,
5/16/2016,1716,,
2/27/2015,1474,,
1/3/2015,1731,,
4/13/2014,1632,,
11/17/2015,1503,,
1/29/2016,1647,,
4/3/2015,1984,,
10/3/2014,1380,,
7/30/2014,1831,,
9/24/2016,1178,,
5/26/2014,1945,,
4/21/2014,1314,,
7/27/2015,1275,,
10/18/2014,1135,,
2/17/2015,1225,,
5/28/2016,1181,,
9/9/2014,1366,,
9/16/2014,1924,,
12/30/2014,1773,,
8/11/2014,1228,,
4/7/2015,1999,,
1/23/2016,1272,,
3/21/2015,1189,,
1/12/2016,1337,,
10/18/2014,1687,,
3/16/2015,1850,,
2/24/2016,1390,,
1/22/2016,1969,,
8/11/2015,1145,,
7/6/2015,1469,,
3/14/2017,1996,,
10/30/2014,1670,,
9/1/2016,1581,,
1/15/2016,1073,,
9/12/2016,1182,,
12/22/2016,1964,,
2/24/2016,1914,,
7/25/2015,1398,,
1/22/2017,1946,,
2/19/2016,1022,,
11/17/2016,1759,,
3/7/2015,1228,,
12/22/2015,1832,,
4/19/2015,1658,,
8/29/2014,1258,,
11/4/2014,1757,,
3/16/2015,1265,,
10/19/2015,1826,,
2/10/2015,1398,,
1/31/2015,1524,,
6/22/2016,1943,,
2/5/2015,1821,,
11/16/2014,1968,,
8/20/2016,1048,,
8/13/2014,1884,,
7/8/2015,1238,,
11/11/2015,1363,,
4/22/2014,1167,,
6/1/2016,1082,,
3/22/2017,1479,,
6/27/2016,1948,,
2/2/2016,1124,,
4/24/2016,1666,,
4/20/2014,1392,,
7/8/2014,1362,,
4/29/2015,1391,,
4/13/2016,1654,,
2/14/2016,1408,,
9/28/2015,1083,,
11/14/2015,1316,,
11/2/2014,1079,,
1/28/2016,1297,,
8/16/2015,1783,,
10/21/2016,1271,,
5/24/2014,1437,,
12/16/2015,1135,,
6/28/2015,1562,,
8/31/2016,1838,,
4/9/2014,1930,,
3/1/2015,1149,,
10/21/2014,1286,,
8/27/2015,1515,,
1/18/2016,1317,,
11/8/2015,1757,,
12/15/2015,1960,,
2/16/2016,1466,,
6/24/2015,1735,,
3/20/2017,1754,,
2/9/2017,1084,,
11/5/2014,1676,,
1/23/2017,1906,,
2/2/2015,1317,,
4/11/2016,1475,,
8/31/2014,1735,,
9/19/2014,1393,,
1/17/2017,1822,,
8/17/2016,1911,,
12/8/2016,1005,,
11/23/2016,1501,,
6/22/2016,1031,,
1/17/2017,1690,,
6/11/2016,1981,,
9/6/2015,1439,,
7/31/2015,1775,,
3/14/2017,1296,,
3/26/2017,1609,,
4/29/2014,1588,,
9/11/2014,1400,,
2/13/2017,1070,,
12/24/2014,1861,,
4/29/2014,1320,,
8/27/2016,1089,,
7/28/2015,1504,,
12/17/2016,1592,,
11/27/2014,1399,,
1/22/2016,1096,,
6/18/2016,1661,,
11/18/2015,1372,,
11/26/2015,1846,,
11/14/2014,1742,,
9/8/2015,1558,,
6/3/2015,1775,,
9/2/2014,1167,,
5/22/2016,1259,,
1/24/2016,1912,,
4/7/2016,1539,,
10/25/2016,1069,,
9/4/2015,1294,,
8/31/2016,1334,,
4/4/2015,1014,,
8/26/2015,1159,,
7/8/2016,1294,,
11/29/2016,1794,,
1/12/2016,1796,,
6/21/2016,1578,,
11/9/2015,1279,,
12/18/2014,1675,,
11/23/2016,1468,,
10/6/2015,1015,,
3/24/2017,1914,,
11/20/2014,1368,,
2/19/2016,1825,,
3/19/2017,1477,,
8/21/2014,1890,,
5/11/2015,1425,,
11/12/2014,1530,,
2/8/2016,1268,,
3/20/2017,1282,,
9/14/2015,1685,,
3/29/2017,1509,,
7/30/2016,1266,,
12/26/2016,1649,,
11/27/2014,1896,,
8/30/2016,1409,,
7/19/2016,1818,,
3/22/2016,1417,,
1/26/2015,1957,,
10/3/2016,1269,,
4/4/2016,1238,,
1/21/2016,1070,,
12/22/2014,1164,,
12/11/2014,1404,,
2/14/2016,1829,,
7/19/2015,1915,,
6/14/2016,1043,,
10/3/2014,1744,,
2/26/2017,1048,,
9/20/2016,1106,,
5/29/2014,1214,,
12/25/2016,1475,,
1/8/2015,1132,,
6/27/2016,1474,,
12/15/2014,1212,,
10/17/2014,1856,,
9/29/2016,1532,,
8/15/2014,1831,,
5/29/2016,1512,,
11/13/2014,1498,,
6/18/2016,1100,,
3/6/2016,1144,,
9/6/2014,1936,,
6/8/2015,1129,,
12/18/2015,1468,,
3/13/2016,1674,,
10/3/2016,1573,,
10/27/2015,1837,,
7/20/2015,1117,,
1/4/2016,1256,,
2/11/2017,1363,,
6/11/2016,1873,,
10/30/2015,1678,,
7/24/2014,1711,,
6/27/2014,1673,,
11/8/2014,1087,,
11/23/2016,1282,,
8/6/2014,1241,,
12/4/2016,1166,,
12/7/2015,1801,,
11/12/2014,1133,,
2/13/2016,1380,,
8/23/2014,1785,,
2/24/2016,1688,,
5/9/2016,1808,,
4/21/2014,1080,,
11/28/2016,1640,,
8/5/2016,1158,,
8/16/2015,1903,,
11/9/2016,1308,,
5/2/2015,1077,,
4/14/2015,1842,,
7/27/2014,1171,,
7/5/2016,1526,,
6/18/2014,1878,,
5/4/2016,1476,,
6/29/2015,1054,,
7/13/2014,1371,,
10/25/2014,1747,,
9/28/2016,1245,,
4/29/2014,1341,,
5/21/2015,1769,,
2/15/2015,1257,,
10/10/2014,1503,,
10/5/2014,1482,,
9/11/2015,1472,,
1/26/2016,1283,,
9/10/2015,1961,,
2/3/2017,1900,,
3/17/2017,1488,,
10/15/2016,1175,,
12/29/2016,1708,,
3/9/2017,1370,,
4/13/2015,1780,,
2/21/2015,1589,,
9/29/2014,1367,,
1/17/2015,1471,,
7/30/2014,1120,,
3/18/2017,1766,,
9/19/2016,1013,,
5/8/2016,1962,,
12/24/2015,1780,,
2/24/2016,1694,,
11/16/2015,1959,,
12/21/2016,1146,,
10/22/2015,1426,,
11/12/2016,1791,,
12/18/2014,1715,,
12/30/2015,1048,,
9/4/2016,1160,,
1/10/2016,1057,,
5/3/2015,1319,,
12/4/2016,1785,,
1/19/2015,1152,,
1/10/2015,1055,,
8/14/2015,1947,,
4/3/2017,1311,,
8/29/2014,1011,,
11/29/2016,1566,,
1/18/2017,1343,,
2/24/2016,1897,,
2/12/2017,1095,,
2/11/2017,1575,,
2/8/2017,1158,,
2/3/2015,1449,,
4/22/2015,1874,,
1/13/2016,1901,,
9/2/2016,1010,,
12/5/2015,1567,,
6/18/2015,1733,,
8/2/2014,1798,,
4/18/2014,1268,,
9/25/2015,1207,,
1/7/2016,1738,,
9/15/2015,1788,,
10/1/2015,1908,,
8/30/2015,1039,,
10/22/2016,1715,,
10/19/2016,1616,,
4/1/2015,1986,,
3/29/2016,1476,,
3/29/2017,1643,,
5/15/2014,1500,,
10/17/2016,1241,,
11/21/2016,1455,,
8/21/2015,1157,,
5/17/2016,1168,,
6/1/2014,1849,,
1/10/2015,1796,,
9/16/2015,1700,,
12/23/2016,1885,,
5/14/2016,1134,,
11/25/2016,1869,,
5/31/2014,1322,,
3/22/2015,1737,,
7/12/2014,1039,,
4/19/2016,1112,,
4/10/2014,1790,,
8/27/2014,1449,,
8/1/2015,1787,,
10/13/2016,1585,,
3/30/2015,1748,,
9/19/2015,1404,,
1/23/2016,2000,,
12/6/2015,1981,,
10/1/2014,1271,,
4/16/2015,1549,,
4/15/2016,1912,,
10/11/2014,1518,,
12/19/2014,1366,,
10/8/2014,1880,,
9/11/2015,1416,,
7/3/2015,1692,,
5/27/2014,1524,,
12/15/2014,1935,,
4/5/2014,1787,,
7/15/2015,1946,,
3/28/2016,1225,,
6/19/2016,1664,,
1/28/2015,1210,,
3/21/2017,1154,,
7/2/2016,1869,,
10/21/2015,1226,,
12/1/2015,1711,,
10/8/2016,1731,,
3/29/2017,1663,,
10/5/2014,1459,,
4/10/2014,1865,,
6/6/2016,1510,,
4/30/2016,1605,,
3/20/2015,1128,,
3/11/2016,1728,,
10/11/2014,1301,,
11/2/2015,1657,,
12/5/2014,1674,,
7/6/2016,1688,,
7/27/2016,1811,,
4/7/2015,1241,,
3/2/2016,1858,,
10/2/2014,1215,,
6/9/2014,1054,,
6/27/2014,1381,,
2/22/2016,1451,,
11/16/2016,1615,,
7/30/2015,1162,,
4/30/2015,1642,,
2/18/2016,1440,,
8/29/2016,1069,,
11/27/2014,1415,,
11/30/2015,1313,,
12/14/2016,1626,,
8/30/2014,1498,,
4/11/2014,1334,,
11/4/2014,1126,,
5/31/2016,1274,,
3/31/2017,1301,,
4/25/2014,1160,,
9/19/2016,1952,,
7/31/2015,1543,,
10/31/2016,1594,,
1/31/2015,1356,,
4/10/2015,1339,,
7/15/2014,1780,,
5/18/2014,1743,,
1/5/2016,1006,,
11/5/2016,1911,,
8/16/2015,1265,,
12/6/2014,1902,,
8/30/2015,1241,,
4/4/2015,1162,,
9/22/2014,1914,,
5/7/2015,1520,,
3/9/2017,1824,,
8/22/2016,1350,,
11/6/2015,1021,,
5/31/2016,1443,,
6/8/2015,1374,,
9/28/2016,1187,,
8/5/2014,1388,,
8/31/2014,1786,,
12/14/2015,1977,,
3/1/2017,1363,,
5/31/2014,1417,,
5/17/2014,1089,,
10/11/2016,1197,,
4/5/2014,1743,,
1/20/2016,1225,,
12/29/2016,1966,,
4/10/2014,1764,,
7/12/2014,1848,,
3/23/2016,1205,,
1/3/2015,1660,,
4/21/2016,1705,,
2/25/2015,1642,,
4/16/2014,1462,,
11/13/2015,1603,,
2/25/2017,2000,,
8/16/2015,1002,,
11/28/2014,1564,,
6/29/2016,1910,,
10/20/2014,1900,,
9/21/2016,1687,,
12/30/2014,1845,,
5/18/2016,1330,,
7/14/2014,1920,,
12/12/2014,1887,,
1/9/2017,1253,,
9/17/2016,1884,,
9/28/2016,1927,,
4/17/2015,1541,,
4/24/2014,1318,,
6/28/2015,1651,,
10/1/2014,1698,,
10/8/2016,1589,,
8/23/2014,1871,,
12/24/2016,1073,,
5/14/2015,1265,,
4/11/2014,1273,,
10/8/2015,1274,,
6/27/2016,1734,,
1/22/2017,1495,,
3/24/2017,1670,,
7/1/2014,1925,,
1/1/2017,1733,,
5/21/2016,1004,,
8/31/2014,1837,,
11/10/2014,1269,,
8/21/2015,1919,,
2/5/2016,1352,,
2/3/2017,1964,,
5/11/2015,1660,,
11/25/2016,1377,,
2/1/2017,1649,,
10/8/2016,1240,,
4/28/2014,1267,,
5/7/2015,1879,,
11/23/2015,1530,,
8/23/2016,1220,,
6/10/2015,1455,,
5/21/2015,1251,,
2/28/2015,1017,,
6/12/2014,1116,,
5/22/2015,1431,,
8/27/2014,1221,,
1/10/2017,1419,,
12/25/2016,1338,,
4/6/2015,1524,,
6/14/2015,1058,,
4/17/2015,1794,,
8/26/2016,1833,,
1/5/2017,1841,,
10/31/2014,1702,,
6/5/2016,1824,,
7/11/2014,1300,,
8/24/2015,1585,,
5/4/2016,1431,,
4/23/2016,1873,,
10/18/2015,1073,,
9/14/2014,1684,,
8/19/2016,1745,,
1/4/2016,1853,,
3/21/2015,1949,,
6/13/2015,1821,,
5/30/2014,1850,,
3/31/2017,1539,,
4/23/2016,1776,,
4/2/2015,1254,,
2/9/2015,1046,,
9/16/2014,1706,,
2/20/2017,1975,,
7/11/2015,1533,,
9/17/2016,1350,,
7/2/2014,1581,,
3/15/2017,1492,,
8/18/2014,1128,,
1/8/2017,1023,,
3/10/2016,1313,,
11/2/2014,1943,,
7/17/2014,1942,,
8/13/2016,1615,,
10/11/2015,1057,,
7/16/2015,1298,,
5/18/2016,1786,,
10/18/2014,1420,,
3/20/2017,1773,,
11/26/2015,1690,,
10/2/2014,1586,,
12/17/2016,1116,,
3/2/2015,1658,,
9/24/2014,1209,,
11/28/2015,1114,,
10/23/2015,1829,,
10/23/2014,1055,,
6/26/2016,1708,,
4/27/2015,1323,,
8/29/2014,1856,,
12/8/2016,1322,,
2/4/2015,1609,,
9/6/2016,1298,,
5/27/2016,1310,,
12/18/2014,1228,,
9/24/2014,1594,,
5/26/2014,1472,,
9/19/2016,1415,,
4/2/2016,1606,,
7/13/2016,1138,,
10/31/2015,1090,,
6/25/2015,1163,,
8/8/2016,1956,,
1/30/2016,1782,,
11/29/2014,1744,,
3/5/2015,1452,,
5/18/2015,1438,,
9/19/2015,1798,,
5/24/2016,1567,,
6/19/2015,1043,,
1/28/2016,1568,,
4/4/2016,1837,,
10/7/2014,1359,,
4/23/2014,1062,,
7/12/2014,1533,,
8/10/2016,1283,,
9/26/2015,1405,,
12/12/2014,1763,,
2/10/2017,1851,,
7/15/2015,1487,,
5/3/2015,1889,,
11/14/2016,1244,,
9/18/2015,1193,,
6/8/2016,1208,,
11/4/2016,1853,,
11/1/2015,1106,,
9/13/2016,1233,,
1/31/2017,1297,,
11/4/2015,1349,,
12/3/2016,1841,,
10/21/2016,1604,,
9/15/2016,1544,,
8/14/2015,1965,,
12/10/2015,1825,,
10/14/2014,1983,,
11/3/2016,1303,,
7/29/2015,1421,,
6/2/2016,1337,,
1/13/2016,1426,,
12/2/2016,1890,,
3/20/2017,1189,,
9/7/2014,1546,,
8/30/2016,1504,,
2/10/2017,1740,,
10/10/2015,1220,,
5/6/2015,1449,,
5/5/2015,1139,,
12/21/2016,1654,,
10/18/2014,1108,,
11/26/2015,1460,,
8/18/2014,1035,,
10/2/2014,1315,,
6/13/2016,1564,,
12/1/2016,1097,,
12/4/2014,1884,,
11/17/2016,1152,,
8/12/2015,1453,,
2/18/2016,1344,,
12/24/2014,1547,,
3/13/2015,1656,,
11/2/2016,1050,,
6/12/2014,1403,,
6/1/2016,1352,,
10/21/2014,1235,,
4/13/2014,1889,,
11/10/2015,1686,,
8/22/2015,1138,,
3/4/2016,1042,,
5/7/2015,1659,,
4/23/2014,1523,,
4/15/2015,1824,,
5/14/2016,1124,,
7/29/2016,1466,,
2/15/2015,1712,,
4/18/2016,1232,,
10/21/2015,1068,,
2/1/2015,1847,,
12/7/2016,1318,,
3/13/2017,1953,,
12/23/2014,1650,,
5/28/2015,1750,,
4/30/2016,1628,,
11/12/2015,1507,,
2/5/2015,1635,,
9/2/2016,1492,,
12/26/2016,1941,,
8/13/2015,1575,,
7/27/2015,1361,,
1/22/2016,1334,,
6/27/2015,1966,,
3/7/2017,1338,,
6/9/2016,1020,,
9/23/2014,1786,,
11/22/2014,1522,,
1/16/2015,1811,,
2/22/2017,1974,,
4/27/2016,1297,,
6/6/2015,1154,,
3/2/2017,1590,,
8/10/2015,1255,,
6/20/2016,1970,,
12/9/2015,1360,,
9/17/2014,1195,,
9/7/2016,1938,,
10/9/2015,1268,,
10/26/2014,1237,,
5/23/2014,1527,,
12/22/2015,1914,,
12/11/2015,1052,,
9/10/2015,1857,,
11/28/2016,1195,,
9/30/2016,1892,,
3/30/2015,1753,,
12/26/2014,1048,,
11/30/2016,1663,,
3/8/2016,1589,,
2/25/2015,1592,,
10/26/2015,1839,,
3/1/2016,1744,,
11/1/2016,1960,,
9/8/2016,1982,,
2/4/2015,1210,,
11/7/2014,1665,,
10/16/2015,1788,,
6/10/2016,1233,,
9/13/2016,1862,,
4/16/2016,1719,,
8/8/2015,1157,,
10/26/2014,1547,,
10/28/2016,1384,,
3/30/2015,1090,,
12/12/2015,1809,,
7/22/2015,1190,,
1/30/2016,1220,,
6/10/2015,1862,,
10/18/2014,1795,,
12/9/2016,1612,,
6/2/2016,1280,,
10/19/2016,1702,,
11/5/2016,1692,,
12/16/2015,1762,,
8/12/2015,1021,,
10/27/2016,1706,,
12/1/2015,1066,,
7/4/2014,1342,,
7/1/2015,1491,,
3/13/2017,1134,,
3/16/2015,1399,,
10/9/2016,1301,,
5/13/2016,1810,,
10/1/2016,1322,,
10/26/2015,1070,,
10/13/2015,1163,,
4/16/2015,1555,,
2/10/2016,1516,,
3/2/2016,1954,,
8/22/2015,1294,,
4/14/2016,1169,,
5/10/2016,1872,,
11/15/2016,1358,,
1/14/2015,1798,,
3/19/2017,1131,,
1/14/2017,1723,,
9/30/2015,1675,,
7/12/2016,1694,,
9/5/2014,1508,,
6/15/2015,1985,,
1/6/2015,1519,,
9/12/2016,1986,,
4/21/2015,1960,,
7/3/2014,1748,,
3/29/2017,1087,,
8/9/2015,1070,,
9/8/2014,1595,,
2/27/2015,1315,,
10/13/2014,1696,,
2/20/2016,1371,,
10/19/2014,1019,,
7/14/2014,1651,,
8/28/2016,1023,,
5/30/2016,1605,,
10/26/2014,1194,,
7/8/2016,1452,,
4/23/2016,1132,,
8/24/2015,1934,,
4/18/2014,1958,,
11/19/2014,1680,,
10/11/2014,1150,,
7/9/2014,1765,,
7/6/2016,1547,,
8/5/2014,1593,,
9/22/2015,1930,,
1/17/2016,1711,,
2/28/2016,1738,,
8/28/2014,1562,,
12/3/2015,1388,,
3/2/2015,1139,,
1/11/2017,1748,,
9/28/2014,1881,,
3/4/2015,1226,,
7/13/2016,1128,,
4/16/2014,1568,,
2/21/2017,1936,,
7/3/2016,1198,,
5/4/2016,1275,,
1/9/2016,1920,,
3/4/2017,1383,,
1/16/2017,1021,,
7/11/2015,1914,,
2/8/2017,1643,,
8/4/2016,1040,,
7/4/2014,1805,,
7/22/2016,1309,,
5/10/2016,1084,,
11/27/2015,1703,,
12/29/2014,1439,,
8/21/2016,1770,,
2/9/2017,1943,,
12/16/2015,1868,,
7/24/2016,1262,,
7/18/2016,1953,,
8/8/2015,1991,,
5/15/2016,1039,,
9/15/2016,1831,,
7/15/2016,1092,,
2/4/2015,1688,,
5/10/2014,1851,,
9/30/2016,1088,,
8/29/2015,1362,,
6/14/2015,1983,,
3/19/2017,1105,,
10/13/2015,1418,,
12/2/2014,1988,,
6/29/2015,1128,,
12/6/2015,1598,,
2/9/2017,1903,,
2/9/2016,1752,,
11/20/2015,1366,,
10/4/2015,1728,,
5/23/2016,1593,,
1/1/2015,1892,,
10/5/2016,1100,,
5/31/2016,1287,,
11/20/2014,1685,,
9/19/2016,1350,,
8/20/2016,1649,,
9/16/2014,1179,,
12/5/2014,1524,,
11/29/2016,1086,,
2/4/2016,1547,,
3/9/2015,1972,,
9/9/2014,1251,,
12/20/2015,1752,,
12/19/2016,1543,,
12/19/2016,1992,,
10/17/2015,1970,,
7/14/2015,1118,,
2/8/2016,1356,,
7/22/2014,1957,,
3/29/2015,1589,,
12/4/2014,1180,,
9/16/2015,1173,,
7/9/2014,1953,,
11/24/2014,1929,,
2/17/2016,1269,,
11/23/2016,1921,,
4/10/2015,1246,,
10/12/2016,1124,,
7/12/2015,1846,,
1/8/2017,1134,,
12/30/2015,1269,,
4/18/2014,1856,,
9/22/2016,1848,,
4/3/2016,1627,,
7/17/2015,1830,,
1/29/2016,1578,,
6/14/2014,1692,,
5/8/2016,1314,,
3/14/2016,1728,,
11/13/2015,1315,,
7/12/2015,1305,,
1/9/2015,1820,,
10/4/2016,1803,,
3/10/2016,1280,,
2/25/2015,1627,,
6/13/2014,1352,,
10/23/2014,1852,,
10/29/2016,1088,,
11/20/2014,1808,,
7/2/2014,1311,,
8/5/2015,1289,,
5/15/2014,1450,,
1/27/2015,1276,,
4/13/2016,1841,,
5/31/2014,1559,,
4/21/2015,1883,,
3/22/2016,1083,,
1/4/2017,1697,,
8/10/2014,1555,,
10/23/2014,1647,,
11/17/2016,1722,,
12/28/2014,1956,,
11/16/2014,1670,,
6/1/2014,1032,,
7/24/2015,1054,,
3/4/2015,1891,,
10/6/2016,1853,,
11/13/2015,1196,,
12/22/2015,1301,,
6/20/2015,1770,,
3/21/2015,1999,,
1/10/2017,1067,,
2/2/2015,1815,,
11/6/2015,1967,,
2/10/2015,1803,,
12/31/2014,1918,,
1/19/2017,1695,,
9/9/2015,1074,,
3/22/2015,1093,,
10/9/2014,1375,,
4/11/2016,1425,,
10/12/2015,1693,,
8/11/2014,1033,,
3/9/2017,1408,,
11/12/2014,1056,,
1/16/2015,1333,,
3/11/2016,1312,,
8/2/2014,1728,,
6/6/2015,1233,,
6/25/2014,1866,,
8/27/2014,1924,,
4/26/2015,1302,,
1/21/2017,1877,,
9/29/2015,1810,,
2/14/2017,1755,,
10/8/2014,1628,,
5/16/2016,1760,,
11/28/2015,1590,,
12/13/2014,1203,,
1/17/2016,1028,,
9/12/2014,1377,,
6/26/2016,1554,,
6/25/2016,1389,,
3/7/2015,1190,,
7/12/2015,1470,,
2/10/2017,1451,,
6/5/2015,1153,,
3/1/2016,1937,,
1/24/2015,1432,,
12/2/2016,1258,,
2/22/2015,1544,,
6/24/2015,1749,,
2/18/2017,1711,,
8/17/2015,1700,,
7/1/2014,1627,,
8/24/2014,1521,,
12/28/2016,1487,,
12/11/2016,1291,,
9/21/2015,1335,,
2/21/2015,1555,,
10/8/2014,1441,,
2/19/2017,1264,,
7/16/2014,1082,,
7/10/2014,1409,,
4/7/2015,1975,,
6/8/2014,1155,,
4/22/2015,1810,,
5/27/2015,1705,,
4/23/2016,1102,,
8/15/2014,1426,,
1/8/2016,1898,,
2/20/2015,1574,,
8/6/2015,1454,,
2/23/2015,1193,,
1/24/2016,1769,,
6/6/2016,1477,,
10/2/2016,1388,,
5/12/2015,1258,,
1/26/2015,1124,,
7/5/2015,1006,,
3/20/2015,1702,,
6/29/2016,1017,,
12/24/2015,1411,,
5/28/2014,1599,,
8/28/2014,1530,,
9/13/2016,1292,,
1/6/2015,1217,,
8/9/2014,1045,,
2/22/2016,1220,,
2/2/2016,1330,,
1/29/2015,1941,,
7/15/2015,1380,,
10/29/2014,1378,,
3/21/2017,1821,,
6/7/2016,1670,,
1/28/2016,1034,,
6/2/2014,1787,,
9/23/2015,1844,,
12/25/2016,1039,,
8/11/2016,1949,,
8/5/2016,1137,,
8/2/2014,1863,,
1/14/2017,1592,,
6/21/2016,1530,,
7/10/2015,1504,,
9/22/2014,1835,,
7/4/2016,1967,,
9/20/2014,1258,,
5/18/2014,1827,,
4/3/2016,1872,,
9/7/2016,1530,,
1/6/2016,1207,,
11/17/2016,1666,,
5/2/2014,1087,,
1/9/2017,1905,,
12/31/2016,1979,,
3/30/2016,1758,,
5/23/2016,1240,,
2/23/2017,1747,,
11/13/2015,1003,,
7/4/2014,1841,,
3/18/2016,1574,,
6/2/2015,1129,,
10/27/2014,1690,,
11/23/2015,1290,,
12/1/2014,1638,,
3/13/2015,1802,,
4/22/2015,1818,,
1/8/2015,1142,,
6/15/2015,1912,,
3/14/2016,1262,,
7/21/2015,1575,,
12/8/2016,1899,,
7/18/2014,1972,,
5/18/2015,1776,,
10/30/2015,1066,,
9/18/2016,1137,,
12/14/2015,1024,,
7/5/2016,1031,,
12/3/2016,1796,,
8/8/2015,1812,,
10/1/2015,1201,,
12/18/2015,1099,,
5/22/2014,1388,,
3/13/2017,1996,,
5/17/2015,1997,,
12/6/2016,1863,,
12/9/2014,1180,,
8/20/2015,1496,,
3/14/2015,1750,,
11/17/2015,1337,,
12/25/2014,1623,,
6/8/2014,1219,,
7/14/2015,1674,,
6/19/2016,1729,,
6/6/2014,2000,,
11/28/2015,1481,,
9/30/2015,1172,,
12/30/2016,1108,,
5/10/2016,1354,,
11/5/2014,1195,,
10/30/2016,1433,,
9/17/2016,1137,,
7/14/2016,1942,,
6/3/2015,1246,,
9/13/2016,1865,,
12/9/2015,1337,,
7/11/2015,1688,,
9/14/2016,1206,,
5/25/2014,1294,,
10/17/2014,1638,,
7/15/2016,1636,,
3/3/2015,1885,,
1/14/2017,1586,,
8/21/2015,1658,,
2/27/2015,1655,,
10/18/2016,2690,,
1/10/2016,2600,,
1/25/2017,2692,,
10/14/2014,2546,,
8/3/2014,2339,,
12/28/2014,2698,,
7/28/2014,2404,,
1/17/2015,2075,,
7/31/2014,2660,,
2/25/2015,2595,,
11/9/2015,2123,,
9/23/2015,2319,,
1/23/2016,2573,,
8/19/2015,2346,,
10/19/2014,2822,,
10/16/2016,2355,,
4/8/2015,2655,,
8/20/2014,2765,,
9/11/2014,2700,,
8/7/2015,2344,,
7/8/2014,2290,,
11/3/2014,2297,,
6/1/2014,2669,,
6/5/2015,2853,,
6/25/2015,2335,,
9/12/2015,2888,,
1/26/2015,2456,,
7/26/2014,2675,,
7/16/2014,2924,,
12/27/2016,2032,,
3/27/2017,2186,,
3/1/2015,2875,,
1/24/2016,2545,,
6/25/2014,2774,,
9/14/2014,2110,,
9/15/2015,2894,,
10/14/2014,2102,,
2/5/2015,2877,,
8/12/2014,2122,,
3/8/2015,2301,,
10/10/2014,2173,,
8/2/2015,2004,,
10/1/2014,2127,,
9/25/2016,2394,,
4/1/2016,2225,,
9/4/2016,2139,,
5/29/2015,2093,,
9/23/2016,2781,,
11/1/2015,2412,,
4/19/2015,2460,,
1/8/2016,2437,,
12/29/2014,2187,,
7/20/2016,2795,,
1/3/2015,2449,,
10/18/2016,2938,,
6/20/2014,2748,,
10/23/2015,2753,,
4/8/2015,2789,,
8/23/2014,2110,,
5/2/2016,2588,,
6/9/2014,2262,,
7/26/2014,2812,,
6/7/2014,2004,,
11/25/2015,2466,,
3/9/2015,2786,,
5/30/2014,2877,,
1/7/2015,2751,,
6/6/2015,2263,,
11/14/2015,2538,,
7/19/2015,2956,,
1/16/2017,2809,,
3/15/2016,2593,,
11/16/2015,2295,,
5/18/2016,2036,,
2/12/2017,2891,,
3/24/2016,2915,,
12/25/2016,2403,,
10/5/2015,2338,,
3/19/2017,2867,,
7/20/2016,2717,,
8/5/2015,2937,,
4/15/2014,2124,,
10/7/2015,2099,,
4/14/2015,2028,,
9/11/2016,2783,,
6/28/2015,2091,,
3/29/2017,2362,,
5/2/2014,2024,,
1/30/2017,2140,,
7/27/2014,2265,,
3/2/2017,2438,,
9/8/2015,2943,,
6/20/2015,2510,,
5/14/2016,2582,,
6/27/2014,2874,,
7/13/2015,2371,,
12/10/2015,2885,,
8/22/2016,2591,,
4/15/2014,2190,,
10/6/2015,2403,,
1/7/2017,2085,,
8/1/2015,2670,,
8/23/2014,2357,,
3/11/2015,2780,,
7/24/2014,2311,,
1/18/2016,2600,,
8/7/2015,2876,,
9/27/2016,2611,,
1/13/2015,2070,,
6/27/2014,2333,,
11/2/2015,2173,,
6/16/2015,2057,,
9/17/2016,2877,,
2/1/2015,2706,,
12/11/2016,2771,,
12/13/2016,2621,,
6/16/2016,2595,,
6/20/2014,2288,,
11/10/2014,2825,,
6/23/2016,2957,,
8/4/2016,2078,,
2/2/2017,2940,,
6/13/2015,2435,,
8/21/2015,2043,,
8/28/2014,2398,,
1/7/2015,2429,,
2/26/2015,2890,,
11/1/2015,2303,,
2/8/2017,2976,,
10/8/2015,2557,,
2/7/2017,2414,,
11/7/2015,2397,,
4/22/2014,2294,,
1/1/2016,2349,,
2/13/2017,2816,,
6/28/2016,2340,,
1/20/2017,2038,,
11/6/2014,2069,,
2/24/2016,2762,,
5/15/2015,2224,,
4/19/2016,2634,,
9/16/2014,2173,,
5/31/2014,2605,,
8/28/2014,2795,,
1/26/2017,2138,,
1/14/2015,2500,,
10/31/2014,2796,,
8/23/2016,2167,,
12/9/2014,2633,,
4/11/2014,2905,,
4/29/2015,2353,,
11/15/2015,2657,,
6/17/2015,2972,,
3/4/2017,2789,,
2/6/2016,2891,,
11/14/2016,2149,,
11/26/2016,2986,,
8/30/2014,2361,,
4/24/2016,2020,,
4/15/2014,2078,,
7/30/2015,2872,,
2/14/2016,2618,,
11/20/2015,2179,,
9/4/2015,2926,,
8/7/2015,2438,,
10/15/2014,2587,,
2/23/2016,2997,,
5/17/2014,2125,,
